packet_count,byte_count,avg_packet_size,packet_rate,tcp_ratio,udp_ratio,unique_ports,label
13,1449,111.46153846153847,1.9210621588715249,0.8964005915878787,0.10359940841212134,2,0
12,2279,189.91666666666666,3.9653061550767337,0.6886528765459432,0.3113471234540568,5,0
6,610,101.66666666666667,3.178720857061875,0.6155059996286888,0.3844940003713112,1,0
6,2951,491.8333333333333,2.0633373126535304,0.7384207586047631,0.2615792413952369,3,0
19,1152,60.63157894736842,1.3660463301423387,0.595398925025339,0.404601074974661,2,0
16,4648,290.5,4.315642378829292,0.8914359989714464,0.10856400102855357,4,0
11,1491,135.54545454545453,2.816567657268267,0.4854198145544823,0.5145801854455176,1,0
13,1997,153.6153846153846,1.6702935311432419,0.5800492568759499,0.4199507431240501,1,0
5,2805,561.0,3.5460266128086277,0.7043485974944277,0.2956514025055723,4,0
15,3442,229.46666666666667,2.5411081120011607,0.4929660070040061,0.5070339929959939,1,0
15,4315,287.6666666666667,2.1500415113864624,0.43185452594785595,0.5681454740521441,3,0
18,3152,175.11111111111111,2.6517582613722865,0.7862962630426795,0.21370373695732048,4,0
12,1956,163.0,3.885924987325817,0.7568617534770354,0.24313824652296456,5,0
14,954,68.14285714285714,1.3129220195085347,0.7681375384003402,0.23186246159965984,2,0
14,1617,115.5,1.5375487835868547,0.7918500745526507,0.20814992544734934,1,0
15,2775,185.0,3.03241796692079,0.7959486989517066,0.2040513010482934,5,0
10,3748,374.8,1.9827027562493225,0.8872385081452459,0.11276149185475415,4,0
19,2593,136.47368421052633,1.2513547726974767,0.7558854934513166,0.24411450654868339,2,0
8,2403,300.375,2.2890731185870683,0.5057530115463967,0.49424698845360326,4,0
12,1679,139.91666666666666,2.9089499416630766,0.8485506020889708,0.15144939791102918,1,0
15,3829,255.26666666666668,2.4734949223947513,0.6528197810776974,0.34718021892230255,3,0
14,3550,253.57142857142858,2.8899978151136905,0.4030890998676882,0.5969109001323119,2,0
11,628,57.09090909090909,1.074116634820495,0.6706217629959494,0.32937823700405056,2,0
17,4582,269.52941176470586,2.657585994378924,0.43675511841008874,0.5632448815899113,5,0
14,1025,73.21428571428571,1.5153751713369443,0.6295044109975709,0.37049558900242907,4,0
17,2795,164.41176470588235,4.656898079180692,0.5325647905975506,0.4674352094024494,2,0
9,926,102.88888888888889,3.054035255844307,0.6671614598887177,0.33283854011128233,4,0
17,2583,151.94117647058823,2.826241402784434,0.8937687618793928,0.1062312381206072,1,0
14,3184,227.42857142857142,3.962351236630739,0.578879905816013,0.421120094183987,1,0
17,4560,268.2352941176471,3.747161756554852,0.7936808781451392,0.2063191218548608,2,0
8,3643,455.375,4.673570514352681,0.6103296210571669,0.3896703789428331,2,0
7,3171,453.0,2.890449410758096,0.4039299288525707,0.5960700711474294,2,0
10,943,94.3,2.405974317981243,0.744104904326484,0.255895095673516,2,0
11,2751,250.0909090909091,1.2849720739590644,0.5226707613921213,0.4773292386078787,3,0
10,2939,293.9,3.036768106806634,0.43924787206041205,0.560752127939588,5,0
5,1224,244.8,4.143215233191471,0.7204722408294892,0.27952775917051076,4,0
16,1219,76.1875,2.1170718311669954,0.7176016555304305,0.28239834446956946,3,0
12,1477,123.08333333333333,2.179959182684878,0.44249562925606495,0.5575043707439351,5,0
10,3148,314.8,1.8045954210688575,0.5464808658406716,0.45351913415932843,5,0
17,3778,222.23529411764707,4.207480602735513,0.5871919931900678,0.41280800680993224,1,0
15,4801,320.06666666666666,2.718805599846855,0.7205911961838819,0.2794088038161181,1,0
11,3860,350.90909090909093,3.2617822357030763,0.5654723395249319,0.4345276604750681,1,0
20,746,37.3,1.134945990928156,0.5827671494870107,0.4172328505129893,1,0
18,4036,224.22222222222223,1.9637432032447353,0.5890772883197654,0.41092271168023464,3,0
15,2304,153.6,4.4731327067931925,0.6311335297097111,0.36886647029028885,2,0
11,4096,372.3636363636364,1.3140420297086814,0.6377576891143182,0.3622423108856818,2,0
15,4165,277.6666666666667,2.1562766882177122,0.8089003300330695,0.1910996699669305,2,0
13,649,49.92307692307692,2.590034047861066,0.597504903612112,0.40249509638788805,1,0
16,1248,78.0,4.811276346030248,0.7898740183721922,0.21012598162780782,4,0
11,1191,108.27272727272727,4.4088689773888206,0.5303959952384844,0.46960400476151565,3,0
15,4576,305.06666666666666,3.3233573749724545,0.8665203293570403,0.13347967064295974,2,0
15,1065,71.0,2.4199078885035052,0.6950674145479296,0.30493258545207036,3,0
8,4467,558.375,2.987748346430993,0.49191975557225304,0.508080244427747,2,0
17,2974,174.94117647058823,2.274488644471888,0.8648626179880119,0.1351373820119881,2,0
18,2281,126.72222222222223,1.8840573103089828,0.4456151239535237,0.5543848760464762,5,0
14,4555,325.35714285714283,4.837854768794541,0.8737173560788873,0.12628264392111266,4,0
14,1664,118.85714285714286,4.060296261230052,0.7777912888319656,0.22220871116803442,5,0
19,3176,167.1578947368421,4.063091048451667,0.6013840428306996,0.39861595716930043,3,0
11,789,71.72727272727273,1.8015515373888107,0.6550452962544995,0.3449547037455005,1,0
19,2238,117.78947368421052,4.117930318127101,0.7528630365648965,0.2471369634351035,3,0
18,2663,147.94444444444446,2.5193393276693405,0.7096012839904091,0.2903987160095909,5,0
11,4577,416.09090909090907,2.203638299072982,0.7814973781127363,0.21850262188726366,3,0
20,817,40.85,2.4548127153239307,0.41861201780327284,0.5813879821967272,5,0
5,1200,240.0,1.6625139004430318,0.4506904282963376,0.5493095717036625,1,0
7,2326,332.2857142857143,4.221043036802376,0.4368493135612113,0.5631506864387887,1,0
6,1388,231.33333333333334,4.960807361175771,0.693071243545401,0.30692875645459905,3,0
8,2915,364.375,2.95656679519137,0.6303543192793222,0.3696456807206778,1,0
19,2331,122.6842105263158,2.622692296479973,0.4335548003565896,0.5664451996434103,5,0
20,3845,192.25,1.421009281910115,0.49887543045648436,0.5011245695435156,2,0
16,4439,277.4375,3.917277005922481,0.7592833263507182,0.24071667364928184,1,0
8,1305,163.125,4.833333928172732,0.7807409344848147,0.21925906551518526,3,0
12,4070,339.1666666666667,3.26376298982647,0.7587319704010349,0.2412680295989651,5,0
17,897,52.76470588235294,2.117018867370733,0.7391700109731658,0.2608299890268342,1,0
17,3448,202.8235294117647,4.545763959239501,0.4080193809310943,0.5919806190689056,3,0
13,1362,104.76923076923077,1.3762406822881075,0.4458971413968412,0.5541028586031588,4,0
17,4024,236.7058823529412,1.5112951329347313,0.8841788159601731,0.11582118403982689,5,0
18,2967,164.83333333333334,4.8938296349341845,0.7842036894421682,0.21579631055783177,4,0
16,4257,266.0625,4.360858734816688,0.5445679384562017,0.45543206154379834,2,0
18,2941,163.38888888888889,2.906619477268778,0.43864823205383324,0.5613517679461668,4,0
12,3195,266.25,2.0703860016735014,0.7485260359804069,0.2514739640195931,3,0
20,1985,99.25,3.3931596240411115,0.5665175922948624,0.4334824077051376,2,0
6,2852,475.3333333333333,1.1900398617987236,0.5961474362823592,0.4038525637176408,5,0
10,3405,340.5,4.2525208720721945,0.4384607296467818,0.5615392703532183,3,0
13,3402,261.6923076923077,1.0284878341405874,0.5962457709830007,0.4037542290169993,3,0
6,2838,473.0,4.67672017569925,0.8568477790475454,0.1431522209524546,3,0
13,2491,191.6153846153846,4.3820968729919185,0.6860824166874283,0.3139175833125717,3,0
7,4159,594.1428571428571,2.594118775319287,0.6601841428292035,0.33981585717079654,1,0
15,3889,259.26666666666665,4.414009890778919,0.6717573373880754,0.3282426626119246,4,0
14,4234,302.42857142857144,4.022682357584799,0.8154697839754608,0.18453021602453923,1,0
13,3476,267.38461538461536,4.889315279326841,0.8997133295284493,0.10028667047155071,5,0
11,2334,212.1818181818182,1.5918857010447782,0.6385665670825236,0.3614334329174764,5,0
20,942,47.1,1.4482377219847762,0.6002945034314491,0.3997054965685509,2,0
15,1924,128.26666666666668,3.928133493801236,0.8417833975873762,0.1582166024126238,5,0
13,3482,267.84615384615387,2.6947301750957027,0.6155856296763056,0.3844143703236944,1,0
8,2248,281.0,1.3245940939677592,0.466072081284253,0.5339279187157471,1,0
17,4681,275.3529411764706,3.093978379586339,0.561430523897804,0.438569476102196,4,0
14,4769,340.64285714285717,4.320267011076071,0.6155352740856099,0.38446472591439007,1,0
5,4368,873.6,3.7850501674454384,0.4674177433584971,0.5325822566415028,4,0
9,1592,176.88888888888889,3.568225653612427,0.8600463149842292,0.13995368501577077,3,0
5,2979,595.8,1.6893409029756734,0.639462886743952,0.360537113256048,2,0
6,1675,279.1666666666667,1.201055768179319,0.5599284616756505,0.44007153832434953,3,0
11,4212,382.90909090909093,3.6123395833419467,0.6869450204058105,0.3130549795941895,2,0
5,4878,975.6,4.099491072915745,0.43166744275425145,0.5683325572457485,4,0
16,520,32.5,4.261670506517746,0.8473625006715251,0.15263749932847492,3,0
11,1400,127.27272727272727,2.7868756662831764,0.8264688975967389,0.17353110240326108,1,0
7,4218,602.5714285714286,4.349636123986891,0.5584652789225022,0.4415347210774978,2,0
12,3471,289.25,2.286563248875663,0.8375688152370118,0.16243118476298823,3,0
14,2001,142.92857142857142,3.714181773629391,0.44723146151500487,0.5527685384849952,4,0
5,2176,435.2,1.5002012831481486,0.6601322764234905,0.3398677235765095,2,0
9,4762,529.1111111111111,1.4172758705360926,0.4902421509166866,0.5097578490833135,3,0
14,1754,125.28571428571429,3.2037832350236033,0.8818878916359174,0.11811210836408259,3,0
15,3138,209.2,1.2735796622149325,0.5527190986622438,0.4472809013377562,4,0
19,3641,191.6315789473684,1.8630770868528201,0.8888657544071055,0.11113424559289453,1,0
7,4088,584.0,3.386895241475237,0.6193757489491706,0.3806242510508294,5,0
7,2881,411.57142857142856,1.8204603250996154,0.7763342453556262,0.22366575464437377,2,0
10,3035,303.5,3.4441384894685743,0.5603885083400657,0.4396114916599343,5,0
8,2796,349.5,2.7807691428257924,0.8914431735064605,0.10855682649353948,2,0
20,4021,201.05,2.911583254371352,0.6951825107253817,0.30481748927461827,3,0
19,4959,261.0,2.666163687444096,0.8469409120477334,0.15305908795226664,2,0
17,1753,103.11764705882354,1.0282816840480042,0.7163635847481701,0.2836364152518299,4,0
19,3938,207.26315789473685,2.7179144758230174,0.7604211366415881,0.23957886335841194,1,0
5,1919,383.8,3.6610665194721195,0.45228682360980943,0.5477131763901906,5,0
12,1164,97.0,3.569261934649725,0.6570794893709391,0.3429205106290609,3,0
16,2232,139.5,2.673714768152616,0.7605019831016416,0.23949801689835837,2,0
10,2208,220.8,1.059779546970844,0.4156295895825016,0.5843704104174984,5,0
10,955,95.5,4.248876431036753,0.7804999904055789,0.21950000959442106,1,0
19,3117,164.05263157894737,3.81233560880737,0.7175416610233889,0.2824583389766111,3,0
6,1933,322.1666666666667,3.0263915887615616,0.8308336618747036,0.16916633812529636,4,0
8,2582,322.75,1.9736673276580228,0.7291367415578487,0.2708632584421513,5,0
7,4924,703.4285714285714,4.878762924004896,0.4288489298254914,0.5711510701745086,5,0
18,3679,204.38888888888889,1.56156932307018,0.6007135537951145,0.3992864462048855,3,0
10,4681,468.1,3.1426215642163133,0.503477937351789,0.49652206264821097,4,0
12,2791,232.58333333333334,3.5752132894510216,0.6650363186565633,0.3349636813434367,1,0
14,1707,121.92857142857143,1.5791757032593612,0.4522852605605632,0.5477147394394368,4,0
9,1995,221.66666666666666,4.36220413138331,0.7677127505946003,0.2322872494053997,5,0
16,2744,171.5,1.9100467837986073,0.8823684286064643,0.11763157139353575,2,0
20,500,25.0,1.251671462969255,0.6119169830860713,0.38808301691392866,2,0
10,3227,322.7,3.175930529538317,0.6841397912121092,0.3158602087878908,5,0
14,4525,323.2142857142857,1.0273780289238088,0.6177800845348427,0.3822199154651573,4,0
20,3458,172.9,3.489879697607738,0.5183831382723755,0.4816168617276245,1,0
18,1346,74.77777777777777,4.540016653991159,0.6284584229989152,0.3715415770010848,1,0
14,4960,354.2857142857143,4.220059489291493,0.7215052966371673,0.27849470336283266,2,0
5,3660,732.0,4.722887332469147,0.6260084896330322,0.37399151036696776,2,0
19,2393,125.94736842105263,2.5751749378497277,0.6451277794399021,0.35487222056009793,2,0
18,4494,249.66666666666666,4.070947619337807,0.5085323528009635,0.49146764719903646,2,0
20,3844,192.2,4.443413612232897,0.8199984108334588,0.1800015891665412,5,0
15,1990,132.66666666666666,4.353076871615427,0.7792512498464929,0.22074875015350715,5,0
15,1856,123.73333333333333,4.0169324953204475,0.4062370193363906,0.5937629806636093,1,0
5,830,166.0,2.057852117964626,0.48289145519234145,0.5171085448076586,1,0
9,2284,253.77777777777777,2.8752618082161123,0.5289743829629501,0.4710256170370499,5,0
13,3503,269.46153846153845,1.2352029053812332,0.8892937218933701,0.11070627810662992,4,0
9,4740,526.6666666666666,1.307835096537358,0.44422286992829874,0.5557771300717013,1,0
9,3755,417.22222222222223,1.5505260528815556,0.6505433676819976,0.3494566323180024,3,0
12,646,53.833333333333336,2.277193571829024,0.6865467451907811,0.31345325480921893,3,0
6,2866,477.6666666666667,1.2689554870435562,0.8955621663276907,0.1044378336723093,2,0
10,3436,343.6,1.7867626176170535,0.5720079050803515,0.4279920949196485,2,0
17,2754,162.0,1.6202902270568602,0.65665259621778,0.34334740378221995,3,0
17,1199,70.52941176470588,1.6052260069300135,0.6425382156733062,0.35746178432669384,2,0
5,3293,658.6,4.333944408116105,0.7968821844366127,0.20311781556338726,4,0
19,974,51.26315789473684,4.84415301021566,0.8139627086482991,0.18603729135170088,3,0
14,4608,329.14285714285717,4.9764831932758,0.4528245259113288,0.5471754740886712,5,0
16,3238,202.375,4.173951665630444,0.6980854947323636,0.3019145052676364,2,0
12,791,65.91666666666667,3.633887677930762,0.6089999077753971,0.39100009222460286,3,0
9,3397,377.44444444444446,4.584719915007675,0.6738335331165575,0.32616646688344253,1,0
18,1750,97.22222222222223,2.8378653772112603,0.8868501530185716,0.11314984698142838,2,0
10,2000,200.0,3.4413072139071277,0.7517099053226454,0.24829009467735463,1,0
15,3657,243.8,1.3523920824988163,0.5215898383622989,0.4784101616377011,3,0
16,940,58.75,4.119671278526514,0.4789318853292761,0.5210681146707239,3,0
12,2364,197.0,2.303400729457476,0.6806669173810336,0.3193330826189664,2,0
18,1498,83.22222222222223,3.1501396418050773,0.4507277293733887,0.5492722706266113,2,0
12,3300,275.0,4.390766714007691,0.5653982886733759,0.43460171132662406,3,0
16,2737,171.0625,1.2954163250260482,0.7425208139651737,0.25747918603482634,4,0
10,1555,155.5,1.587952752362645,0.6056312260019328,0.39436877399806725,1,0
15,3352,223.46666666666667,2.2764890359953185,0.7447679050533142,0.25523209494668575,1,0
12,1492,124.33333333333333,4.4170399279260675,0.7038717628331536,0.29612823716684644,1,0
20,3522,176.1,4.54138824839477,0.454454818850288,0.5455451811497121,1,0
13,4168,320.61538461538464,2.8271531674257764,0.5824654833275134,0.41753451667248664,3,0
5,3638,727.6,3.6583329671049247,0.7434190108643005,0.2565809891356995,3,0
12,1155,96.25,1.523754930917458,0.7314627620585847,0.26853723794141526,2,0
19,1780,93.6842105263158,1.4517931503914667,0.5153174896345815,0.48468251036541854,1,0
11,3467,315.1818181818182,1.061979765361953,0.8850546746966728,0.11494532530332724,1,0
6,3038,506.3333333333333,2.0978695602917288,0.4949101115114255,0.5050898884885745,3,0
19,3820,201.05263157894737,3.7198262108601745,0.8754057438754164,0.12459425612458364,2,0
10,3709,370.9,4.767563481147633,0.5048528537061456,0.49514714629385437,2,0
18,2057,114.27777777777777,3.4699182087007903,0.7675542239781399,0.23244577602186012,5,0
20,2628,131.4,1.2786550052462586,0.4068841439854758,0.5931158560145242,3,0
17,3763,221.35294117647058,4.13121527148059,0.4562190030837869,0.5437809969162131,5,0
10,3336,333.6,1.539178794163624,0.5416130516921953,0.4583869483078047,4,0
16,562,35.125,3.3828242113109943,0.84894230078412,0.15105769921587997,1,0
5,2228,445.6,2.073314097505486,0.48502010129484713,0.5149798987051528,4,0
5,4743,948.6,1.759612440690098,0.5062240122766137,0.49377598772338627,2,0
7,4718,674.0,2.7731662931034733,0.5213473355078373,0.4786526644921627,5,0
14,3702,264.42857142857144,1.1115391921759983,0.7381083321195883,0.26189166788041174,2,0
14,1883,134.5,1.9468818735040156,0.62109459965306,0.37890540034694,1,0
13,4241,326.2307692307692,1.5645537154828162,0.8636734392953382,0.13632656070466176,1,0
6,4539,756.5,4.9445305431015605,0.7233671675878067,0.2766328324121933,3,0
11,3740,340.0,2.639374121995551,0.4215350677581995,0.5784649322418005,3,0
17,2056,120.94117647058823,2.9717557186798675,0.5322393165114182,0.4677606834885818,2,0
6,4546,757.6666666666666,4.970197388776608,0.4325741914192628,0.5674258085807372,3,0
8,2487,310.875,2.667454326361704,0.7950875548750587,0.20491244512494133,1,0
7,2579,368.42857142857144,3.1861335291763964,0.8040963755136552,0.1959036244863448,2,0
14,1190,85.0,2.312704995479216,0.7523240648270753,0.24767593517292474,5,0
11,3189,289.90909090909093,2.139867801093978,0.7508657549566442,0.2491342450433558,5,0
12,3166,263.8333333333333,1.974901786072885,0.7877560616905859,0.21224393830941413,3,0
17,4642,273.05882352941177,4.529355026762985,0.47272793825289966,0.5272720617471003,4,0
9,3938,437.55555555555554,1.6593386246632789,0.8603589855767575,0.1396410144232425,4,0
20,4290,214.5,4.09823359949732,0.6058111414422966,0.39418885855770336,5,0
18,2656,147.55555555555554,2.541658905644533,0.5539502242837566,0.4460497757162434,2,0
9,3349,372.1111111111111,3.1972732239940878,0.5209409722096062,0.4790590277903938,1,0
12,2207,183.91666666666666,3.245441216148673,0.6298521899846283,0.37014781001537167,3,0
10,1829,182.9,1.629043728028806,0.602360616074272,0.39763938392572795,2,0
18,3955,219.72222222222223,3.928365387599777,0.5445199845982646,0.45548001540173544,1,0
17,2741,161.23529411764707,3.4905833212114423,0.41501216490231896,0.584987835097681,1,0
5,4353,870.6,4.241706342889529,0.8494892595435319,0.15051074045646806,3,0
7,1357,193.85714285714286,2.4511038870922297,0.6049795976034167,0.3950204023965833,2,0
11,794,72.18181818181819,4.975828775192803,0.7808693965310867,0.21913060346891333,1,0
16,2256,141.0,3.6591053836327445,0.445492994447739,0.554507005552261,3,0
9,4042,449.1111111111111,1.982147391600615,0.5247726682433023,0.47522733175669774,1,0
14,2726,194.71428571428572,1.1240193045664153,0.7638488279250075,0.23615117207499248,4,0
11,3982,362.0,3.1761813828123757,0.5074725670140832,0.49252743298591684,2,0
15,4445,296.3333333333333,1.9999024130052891,0.46726803550062,0.53273196449938,1,0
13,4346,334.3076923076923,4.059033367218189,0.6224807216046766,0.3775192783953234,5,0
14,516,36.857142857142854,1.3385357800366133,0.6795926074087684,0.32040739259123163,2,0
9,2953,328.1111111111111,2.1061418833845678,0.8079183230969356,0.19208167690306444,5,0
11,2725,247.72727272727272,2.9331117672642297,0.6680083899311484,0.3319916100688516,4,0
9,3014,334.8888888888889,2.830740126487868,0.8715077308228286,0.12849226917717138,5,0
14,2563,183.07142857142858,2.9453547351929563,0.6385835887533916,0.3614164112466084,5,0
5,2978,595.6,4.030836250466708,0.738598601045799,0.261401398954201,1,0
11,4727,429.72727272727275,1.9818120895826055,0.8844574088750223,0.11554259112497767,2,0
11,3518,319.8181818181818,4.4953571746949414,0.814605419327475,0.185394580672525,4,0
12,1108,92.33333333333333,3.103847087065565,0.4715156262797164,0.5284843737202836,5,0
8,3965,495.625,4.950536155512697,0.8571190906299531,0.14288090937004694,5,0
6,2438,406.3333333333333,2.65388807306032,0.6526418051399253,0.3473581948600747,5,0
12,2574,214.5,3.3330598560907134,0.47336228167348904,0.526637718326511,5,0
20,4569,228.45,3.63173104658235,0.42116134438195424,0.5788386556180458,3,0
12,4546,378.8333333333333,3.553271778841065,0.8068929413855651,0.1931070586144349,4,0
10,1857,185.7,2.9010784566695325,0.6487358613860462,0.3512641386139538,1,0
10,4980,498.0,2.3225676611795296,0.45866860126216485,0.5413313987378352,4,0
9,2956,328.44444444444446,4.2924292661769545,0.8742422772349293,0.1257577227650707,3,0
5,3880,776.0,1.3298584542642784,0.5614285244939266,0.43857147550607345,5,0
14,3913,279.5,4.590998075513177,0.4532534379240241,0.5467465620759759,3,0
15,3031,202.06666666666666,1.0596382643977718,0.46048825079809536,0.5395117492019046,3,0
13,3853,296.38461538461536,3.673926099857714,0.6736719603899717,0.3263280396100283,2,0
15,4606,307.06666666666666,1.4013257664044674,0.7609177479405507,0.23908225205944933,4,0
11,1165,105.9090909090909,3.8361369017611646,0.6408591601634357,0.3591408398365643,1,0
10,3363,336.3,4.098538939903452,0.5512674609462482,0.44873253905375177,3,0
12,2126,177.16666666666666,2.1346870913767555,0.8306156132950132,0.1693843867049868,5,0
10,3354,335.4,1.9629747008166953,0.5527861175318152,0.44721388246818483,1,0
8,2751,343.875,2.4784639108073456,0.7054390472978875,0.29456095270211247,5,0
7,2220,317.14285714285717,3.636622960823078,0.5618534633668907,0.4381465366331093,4,0
17,2301,135.35294117647058,1.2285672749451302,0.7559851796816089,0.24401482031839106,1,0
9,798,88.66666666666667,3.9576246811978533,0.7442572425469804,0.25574275745301955,4,0
10,965,96.5,4.063626256710742,0.5805492444384848,0.41945075556151523,3,0
7,2783,397.57142857142856,3.067845553210865,0.6630897649717695,0.3369102350282305,3,0
8,3896,487.0,3.5922549875360597,0.7803354927016797,0.21966450729832032,1,0
11,1021,92.81818181818181,1.8205893324111195,0.813596405912675,0.186403594087325,2,0
20,3852,192.6,2.71216439231987,0.4528164533466676,0.5471835466533324,4,0
5,3279,655.8,4.012298246018401,0.5919257014834817,0.40807429851651833,1,0
14,2944,210.28571428571428,1.8664054794922467,0.5645225616041727,0.4354774383958273,1,0
17,4387,258.05882352941177,3.682271758470468,0.7922622073325815,0.20773779266741854,3,0
7,4045,577.8571428571429,2.3443407078835135,0.4351744096657625,0.5648255903342375,5,0
12,1426,118.83333333333333,1.5928731605867936,0.6955828658646835,0.30441713413531646,3,0
12,1461,121.75,4.9000581530435685,0.5739544194312899,0.4260455805687101,1,0
12,1113,92.75,2.682407720274844,0.8755760111267967,0.12442398887320327,5,0
12,4783,398.5833333333333,3.9938274509329275,0.7248072819451592,0.2751927180548408,1,0
18,3383,187.94444444444446,1.692573171917147,0.6865609742053214,0.31343902579467864,3,0
9,877,97.44444444444444,2.842514705530208,0.6239168635963419,0.3760831364036581,3,0
8,970,121.25,4.809434572793339,0.873120865576577,0.12687913442342302,4,0
11,3287,298.8181818181818,1.9909281660036795,0.6673323188226021,0.33266768117739787,4,0
16,3866,241.625,1.3764878933917402,0.4615357383823439,0.538464261617656,3,0
6,2520,420.0,2.026777868015167,0.811575297219178,0.18842470278082202,1,0
9,520,57.77777777777778,4.894875090379584,0.537130646314727,0.46286935368527304,5,0
11,4739,430.8181818181818,3.771948774443233,0.6140166570043294,0.3859833429956706,3,0
19,3508,184.6315789473684,4.124138955589812,0.42445284157757096,0.575547158422429,3,0
9,2112,234.66666666666666,1.822262351822471,0.7092748861273716,0.29072511387262845,4,0
8,575,71.875,4.891269406791698,0.7966910420439854,0.20330895795601456,1,0
14,1286,91.85714285714286,3.145287393118729,0.5638711102929597,0.43612888970704033,2,0
10,2854,285.4,1.6460824514004444,0.5258469909333461,0.4741530090666539,2,0
15,4509,300.6,3.7455883466083115,0.599366412731765,0.40063358726823495,3,0
10,1893,189.3,2.1057891146592618,0.8090932744755643,0.19090672552443566,2,0
18,4169,231.61111111111111,3.0988803587686027,0.5762471169869703,0.4237528830130297,2,0
16,4533,283.3125,3.661709596045063,0.5157497183007551,0.4842502816992449,5,0
20,4904,245.2,4.764827287925415,0.8956796689125869,0.10432033108741312,2,0
14,3778,269.85714285714283,1.4320597751827848,0.5066508313204903,0.49334916867950973,1,0
17,3063,180.1764705882353,2.925874493479063,0.626647913034911,0.37335208696508904,5,0
5,4262,852.4,2.827937221442951,0.6428806954439623,0.3571193045560377,2,0
16,2205,137.8125,2.805818596235711,0.8652239137136772,0.13477608628632276,2,0
16,1817,113.5625,3.641491163909513,0.43661385418196236,0.5633861458180376,2,0
15,1737,115.8,1.214900720555447,0.6939158662501498,0.3060841337498502,5,0
14,2461,175.78571428571428,2.1491905093204555,0.615613573890079,0.384386426109921,3,0
13,2542,195.53846153846155,2.49386606296578,0.7026265423705889,0.29737345762941114,1,0
11,690,62.72727272727273,4.599800518003365,0.7130344558458148,0.2869655441541852,5,0
12,4299,358.25,1.9691418393202915,0.46409501119957525,0.5359049888004248,5,0
15,1528,101.86666666666666,1.2140035844090642,0.6474046236305089,0.3525953763694911,3,0
20,4123,206.15,3.030505564490571,0.8231369023283814,0.17686309767161856,1,0
10,1919,191.9,4.078044328203013,0.5515950327240495,0.4484049672759505,2,0
18,946,52.55555555555556,2.506150479314539,0.6865098398108042,0.31349016018919584,4,0
12,4604,383.6666666666667,1.558013315582326,0.7756325077525723,0.2243674922474277,1,0
9,2467,274.1111111111111,1.7101181145624635,0.5451913831090712,0.4548086168909288,5,0
13,3742,287.84615384615387,2.7974597079509436,0.5547757184052997,0.4452242815947003,3,0
18,2393,132.94444444444446,1.445018828210611,0.7630200482474291,0.23697995175257092,5,0
12,4293,357.75,4.6214807456448455,0.6348428817033386,0.3651571182966614,2,0
17,1024,60.23529411764706,2.2216530015138867,0.7078316411769516,0.29216835882304837,1,0
15,3901,260.06666666666666,3.2280803178027693,0.6782322059774251,0.32176779402257494,2,0
7,1257,179.57142857142858,4.20379120618666,0.8509243057934697,0.14907569420653033,5,0
9,4825,536.1111111111111,3.7865004372859024,0.6566605310782182,0.3433394689217818,1,0
7,3069,438.42857142857144,1.3018818165245003,0.8719535956454512,0.12804640435454884,1,0
8,2904,363.0,1.393771446830617,0.5023899738915663,0.49761002610843375,5,0
11,4641,421.90909090909093,1.5445195810813233,0.6775398443360443,0.3224601556639557,3,0
9,564,62.666666666666664,2.622844537618776,0.8956139006413688,0.10438609935863119,4,0
7,713,101.85714285714286,2.1730713880596744,0.7607369216431032,0.23926307835689675,1,0
19,538,28.31578947368421,2.8985722538286134,0.7613805623193963,0.23861943768060367,5,0
5,3685,737.0,1.1910093838588636,0.8062354549982846,0.19376454500171536,5,0
7,2510,358.57142857142856,3.9549951744348424,0.5903770348719427,0.4096229651280573,5,0
19,1634,86.0,4.429311276614147,0.6175890935015602,0.3824109064984398,3,0
11,4816,437.8181818181818,1.0704569153018029,0.7101175176201854,0.2898824823798146,2,0
18,605,33.611111111111114,1.9445596626034565,0.5634670436119459,0.4365329563880541,3,0
17,4244,249.64705882352942,1.8115085521689798,0.843833005823468,0.15616699417653201,5,0
7,2734,390.57142857142856,1.7250003002834577,0.6120356138110928,0.38796438618890716,4,0
10,1113,111.3,2.411242140079996,0.5832332326427174,0.4167667673572826,5,0
8,4360,545.0,1.0760208128161617,0.723981093183514,0.276018906816486,2,0
16,4418,276.125,2.1480679872921167,0.861545016235558,0.13845498376444199,5,0
14,1661,118.64285714285714,4.79553829198607,0.8573324814938654,0.14266751850613457,2,0
7,2993,427.57142857142856,1.4783128648450012,0.702249361611069,0.297750638388931,1,0
20,3924,196.2,2.7300748546357005,0.6838998091246404,0.31610019087535957,3,0
7,3030,432.85714285714283,2.2016893717957795,0.5442325704712379,0.45576742952876215,2,0
9,3401,377.8888888888889,2.2762073742299673,0.751552491161636,0.24844750883836397,5,0
12,3938,328.1666666666667,2.1250221237461075,0.8959849471535297,0.10401505284647028,4,0
12,2039,169.91666666666666,2.583966300701661,0.8958686685926647,0.10413133140733533,4,0
18,2923,162.38888888888889,1.4608985051370111,0.7612957759494572,0.2387042240505428,1,0
13,748,57.53846153846154,4.9283074424885545,0.8191356310003943,0.18086436899960567,5,0
13,2924,224.92307692307693,1.7008116148324701,0.5723010624887419,0.4276989375112581,2,0
10,2246,224.6,1.8163467055935603,0.5012311398040796,0.49876886019592037,4,0
8,1041,130.125,1.6811080209603109,0.8081220045982482,0.19187799540175177,5,0
